date,time,latitude,longitude,sat_altitude,bar_altitude,distance,speed,pressure,temperature,voltage
4/12/2024,12:00:00,49.200059,12.03219,377,374,51582,0.4,990.38,20,3.97
4/12/2024,12:00:01,49.20005,12.03221,376,375,51582,6.6,990.36,20,3.98
4/12/2024,12:00:02,49.200051,12.032204,377,374,51582,0.9,990.37,20,3.97
4/12/2024,12:00:03,49.200051,12.032207,378,375,51582,0.3,990.35,20,3.98
4/12/2024,12:00:04,49.20005,12.032207,379,375,51582,0.4,990.36,20.1,3.98
4/12/2024,12:00:05,49.200046,12.032205,380,375,51582,0.1,990.29,20,3.98
4/12/2024,12:00:06,49.200044,12.032203,381,375,51582,0.1,990.35,20.1,3.97
4/12/2024,12:00:07,49.20004,12.032202,382,375,51582,0.1,990.34,20.1,3.98
4/12/2024,12:00:08,49.200039,12.0322,383,375,51582,0.9,990.37,20.1,3.98
4/12/2024,12:00:09,49.200039,12.0322,383,374,51582,0.2,990.39,20.1,3.97
4/12/2024,12:00:10,49.200037,12.032196,384,375,51582,0.1,990.36,20.1,3.98
4/12/2024,12:00:11,49.200037,12.032192,384,375,51582,0.3,990.37,20.1,3.98
4/12/2024,12:00:12,49.200036,12.032187,385,375,51582,0.4,990.36,20.1,3.98
4/12/2024,12:00:13,49.200036,12.032185,385,375,51582,0.2,990.34,20.1,3.98
4/12/2024,12:00:14,49.200038,12.032184,385,375,51582,0.4,990.36,20.2,3.98
4/12/2024,12:00:15,49.20004,12.032181,385,375,51582,0.8,990.36,20.2,3.97
4/12/2024,12:00:16,49.200041,12.03218,385,375,51582,0.3,990.37,20.2,3.98
4/12/2024,12:00:17,49.200043,12.032181,384,375,51582,0.2,990.36,20.2,3.98
4/12/2024,12:00:18,49.200042,12.032184,383,374,51582,0.2,990.42,20.2,3.97
4/12/2024,12:00:19,49.200043,12.032187,383,374,51582,0.4,990.46,20.2,3.98
4/12/2024,12:00:20,49.200041,12.032192,383,375,51582,0.3,990.36,20.2,3.99
4/12/2024,12:00:21,49.200044,12.032193,382,374,51582,0.3,990.4,20.3,3.98
4/12/2024,12:00:22,49.200044,12.032192,383,374,51582,0.1,990.4,20.3,3.97
4/12/2024,12:00:23,49.200044,12.032191,383,374,51582,0.6,990.38,20.3,3.97
4/12/2024,12:00:24,49.200045,12.032191,383,374,51582,0.3,990.4,20.3,3.98
4/12/2024,12:00:25,49.20005,12.032192,382,374,51582,0.9,990.39,20.3,3.97
4/12/2024,12:00:26,49.200051,12.032195,382,375,51582,0.5,990.33,20.3,3.98
4/12/2024,12:00:27,49.200053,12.032197,382,374,51582,0.4,990.39,20.3,3.98
4/12/2024,12:00:28,49.200055,12.032194,382,374,51582,0.2,990.37,20.3,3.98
4/12/2024,12:00:29,49.200053,12.032189,383,375,51582,0.2,990.32,20.3,3.98
4/12/2024,12:00:30,49.200052,12.032187,383,374,51582,0.3,990.37,20.4,3.98
4/12/2024,12:00:31,49.20005,12.032184,384,374,51582,0.1,990.4,20.4,3.98
4/12/2024,12:00:32,49.200053,12.032179,384,374,51582,0.1,990.39,20.4,3.98
4/12/2024,12:00:33,49.200055,12.032175,383,374,51582,0.1,990.37,20.4,3.98
4/12/2024,12:00:34,49.200053,12.032177,383,375,51582,0.1,990.33,20.4,3.98
4/12/2024,12:00:35,49.200051,12.032177,384,375,51582,0.1,990.35,20.4,3.97
4/12/2024,12:00:36,49.200051,12.032176,384,375,51582,0.2,990.34,20.4,3.97
4/12/2024,12:00:37,49.20005,12.032175,385,374,51582,0,990.39,20.4,3.98
4/12/2024,12:00:38,49.200046,12.032177,385,374,51582,0.4,990.38,20.5,3.97
4/12/2024,12:00:39,49.200046,12.032178,385,374,51582,0.2,990.38,20.5,3.97
4/12/2024,12:00:40,49.200047,12.032176,385,375,51582,0.4,990.32,20.5,3.98
4/12/2024,12:00:41,49.200046,12.032178,385,375,51582,0.2,990.35,20.5,3.98
4/12/2024,12:00:42,49.200044,12.03218,385,374,51582,0.3,990.4,20.5,3.98
4/12/2024,12:00:43,49.200045,12.03218,386,374,51582,0.3,990.4,20.5,3.98
4/12/2024,12:00:44,49.200044,12.032181,385,375,51582,0.1,990.33,20.5,3.98
4/12/2024,12:00:45,49.200044,12.032179,386,375,51582,0.3,990.3,20.5,3.97
4/12/2024,12:00:46,49.200043,12.032178,386,374,51582,0.1,990.37,20.5,3.98
4/12/2024,12:00:47,49.200043,12.032176,386,374,51582,0.4,990.39,20.6,3.98
4/12/2024,12:00:48,49.200042,12.032177,387,374,51582,0.1,990.4,20.6,3.97
4/12/2024,12:00:49,49.200043,12.032178,386,374,51582,0.3,990.44,20.6,3.98
4/12/2024,12:00:50,49.200042,12.032177,387,375,51582,0.2,990.33,20.6,3.97
4/12/2024,12:00:51,49.200041,12.032176,387,374,51582,0.5,990.42,20.6,3.97
4/12/2024,12:00:52,49.20004,12.032178,387,374,51582,0.6,990.48,20.6,3.98
4/12/2024,12:00:53,49.20004,12.032178,386,374,51582,0.6,990.42,20.6,3.98
4/12/2024,12:00:54,49.200041,12.032177,386,374,51582,0.9,990.41,20.7,3.98
4/12/2024,12:00:55,49.200044,12.032175,386,374,51582,1.2,990.4,20.7,3.98
4/12/2024,12:00:56,49.200041,12.032178,386,374,51582,0.2,990.38,20.7,3.98
4/12/2024,12:00:57,49.20004,12.032177,386,373,51582,1.5,990.5,20.7,3.97
4/12/2024,12:00:58,49.200038,12.032177,386,374,51582,1.5,990.39,20.7,3.98
4/12/2024,12:00:59,49.200036,12.032182,386,375,51582,0.9,990.35,20.7,3.98
4/12/2024,12:01:00,49.200042,12.032174,385,374,51582,0.6,990.38,20.7,3.97
4/12/2024,12:01:01,49.200039,12.03217,384,374,51582,2,990.43,20.7,3.97
4/12/2024,12:01:02,49.200042,12.032168,384,374,51582,0.5,990.38,20.8,3.98
4/12/2024,12:01:03,49.200045,12.032168,384,374,51582,0.3,990.4,20.8,3.98
4/12/2024,12:01:04,49.200045,12.032169,385,375,51582,0.7,990.36,20.8,3.98
4/12/2024,12:01:05,49.200046,12.032171,385,374,51582,0.9,990.39,20.8,3.98
4/12/2024,12:01:06,49.200051,12.032167,385,374,51582,1.3,990.42,20.8,3.98
4/12/2024,12:01:07,49.200056,12.032172,384,374,51582,1.2,990.39,20.8,3.98
4/12/2024,12:01:08,49.200056,12.032175,383,374,51582,0.5,990.45,20.8,3.98
4/12/2024,12:01:09,49.200059,12.032175,383,375,51582,1.4,990.26,20.8,3.98
4/12/2024,12:01:10,49.20006,12.032177,382,374,51582,0.4,990.42,20.9,3.97
4/12/2024,12:01:11,49.20006,12.032175,381,375,51582,0.8,990.36,20.9,3.97
4/12/2024,12:01:12,49.200057,12.032179,381,375,51582,0.2,990.29,20.9,3.98
4/12/2024,12:01:13,49.200057,12.032182,381,375,51582,0.5,990.34,20.9,3.98
4/12/2024,12:01:14,49.200057,12.032182,380,375,51582,0.3,990.27,21,3.97
4/12/2024,12:01:15,49.200056,12.032179,380,375,51582,1.5,990.31,21,3.97
4/12/2024,12:01:16,49.200051,12.032181,379,375,51582,2.9,990.34,21,3.98
4/12/2024,12:01:17,49.200051,12.03218,379,375,51582,0.8,990.31,21,3.98
4/12/2024,12:01:18,49.200054,12.032175,380,375,51582,1,990.26,21,3.97
4/12/2024,12:01:19,49.200059,12.032164,380,375,51582,0.7,990.31,21,3.97
4/12/2024,12:01:20,49.200056,12.032166,380,375,51582,1.9,990.33,21,3.98
4/12/2024,12:01:21,49.200059,12.032167,380,375,51582,0.3,990.33,21.1,3.98
4/12/2024,12:01:22,49.200053,12.03217,381,375,51582,3,990.34,21.1,3.97
4/12/2024,12:01:23,49.200055,12.032167,380,374,51582,2.1,990.4,21.1,3.98
4/12/2024,12:01:24,49.200059,12.032164,381,375,51582,0.1,990.32,21.1,3.97
4/12/2024,12:01:25,49.200054,12.032167,380,375,51582,0.5,990.33,21.1,3.97
4/12/2024,12:01:26,49.200057,12.032166,381,375,51582,0.3,990.36,21.1,3.98
4/12/2024,12:01:27,49.200056,12.032169,381,375,51582,1,990.31,21.1,3.98
4/12/2024,12:01:28,49.200053,12.032176,383,375,51582,1.5,990.28,21.1,3.98
4/12/2024,12:01:29,49.200054,12.03218,384,374,51582,1.4,990.44,21.1,3.98
4/12/2024,12:01:30,49.200059,12.032175,384,375,51582,1.4,990.28,21.1,3.97
4/12/2024,12:01:31,49.200061,12.032176,382,375,51582,0.3,990.34,21.2,3.98
4/12/2024,12:01:32,49.200058,12.03218,381,375,51582,1.1,990.31,21.2,3.98
4/12/2024,12:01:33,49.200062,12.03218,382,374,51582,0.3,990.37,21.2,3.97
4/12/2024,12:01:34,49.200057,12.032182,383,375,51582,1.4,990.31,21.2,3.98
4/12/2024,12:01:35,49.200061,12.032176,381,375,51582,1.4,990.35,21.2,3.98
4/12/2024,12:01:36,49.200057,12.032171,381,375,51582,2.5,990.29,21.2,3.97
4/12/2024,12:01:37,49.200053,12.032172,380,374,51582,1.2,990.4,21.2,3.98
4/12/2024,12:01:38,49.200054,12.032169,380,374,51582,0.3,990.47,21.2,3.98
4/12/2024,12:01:39,49.200054,12.032166,379,375,51582,1.2,990.3,21.3,3.97
4/12/2024,12:01:40,49.200062,12.032168,377,374,51582,1.9,990.39,21.3,3.97
4/12/2024,12:01:41,49.200071,12.032157,378,374,51582,2.6,990.4,21.3,3.98
4/12/2024,12:01:42,49.200084,12.032146,377,374,51582,6.1,990.39,21.3,3.97
4/12/2024,12:01:43,49.200095,12.032142,377,374,51582,4.7,990.37,21.3,3.98
4/12/2024,12:01:44,49.200102,12.032138,379,374,51587,1.9,990.42,21.3,3.98
4/12/2024,12:01:45,49.2001,12.032132,381,375,51587,1.3,990.35,21.3,3.98
4/12/2024,12:01:46,49.200106,12.032117,379,375,51587,4.6,990.32,21.3,3.98
4/12/2024,12:01:47,49.200113,12.03211,379,375,51587,3.2,990.34,21.3,3.98
4/12/2024,12:01:48,49.200108,12.032114,380,375,51587,1.9,990.32,21.4,3.98
4/12/2024,12:01:49,49.20011,12.032115,381,375,51587,0.9,990.34,21.4,3.97
4/12/2024,12:01:50,49.200105,12.032108,382,375,51587,1,990.34,21.4,3.97
4/12/2024,12:01:51,49.200109,12.032098,382,375,51587,2.9,990.27,21.4,3.98
4/12/2024,12:01:52,49.20011,12.032082,382,374,51587,4.6,990.41,21.4,3.98
4/12/2024,12:01:53,49.200102,12.032073,381,374,51587,4.4,990.43,21.4,3.98
4/12/2024,12:01:54,49.200108,12.032063,381,373,51590,2.6,990.49,21.4,3.98
4/12/2024,12:01:55,49.200111,12.032047,382,374,51590,3.6,990.46,21.4,3.98
4/12/2024,12:01:56,49.20011,12.032057,381,374,51590,0.8,990.43,21.5,3.97
4/12/2024,12:01:57,49.200113,12.032065,380,374,51590,0.5,990.46,21.5,3.97
4/12/2024,12:01:58,49.200118,12.032071,380,374,51590,1.2,990.47,21.5,3.98
4/12/2024,12:01:59,49.200116,12.03208,382,373,51590,2.3,990.51,21.5,3.98
4/12/2024,12:02:00,49.20012,12.032091,382,373,51590,2.6,990.54,21.5,3.98
4/12/2024,12:02:01,49.200123,12.032105,382,373,51590,2.6,990.55,21.5,3.97
4/12/2024,12:02:02,49.200129,12.032117,382,373,51590,1.9,990.56,21.5,3.98
4/12/2024,12:02:03,49.200142,12.032128,380,371,51590,1.1,990.72,21.5,3.97
4/12/2024,12:02:04,49.200145,12.032135,379,372,51595,1.4,990.64,21.5,3.97
4/12/2024,12:02:05,49.200147,12.032146,379,372,51595,1.8,990.63,21.6,3.97
4/12/2024,12:02:06,49.200151,12.032158,379,371,51595,2,990.74,21.6,3.97
4/12/2024,12:02:07,49.200154,12.032166,379,371,51595,1.9,990.73,21.6,3.97
4/12/2024,12:02:08,49.200156,12.032166,380,371,51595,1.1,990.83,21.6,3.98
4/12/2024,12:02:09,49.200156,12.03217,381,372,51597,0.8,990.67,21.6,3.97
4/12/2024,12:02:10,49.200161,12.03218,381,372,51597,1.3,990.62,21.6,3.97
4/12/2024,12:02:11,49.200172,12.032189,380,371,51597,2.3,990.76,21.6,3.97
4/12/2024,12:02:16,49.200206,12.032213,380,372,51597,2.4,990.7,21.7,3.97
4/12/2024,12:02:17,49.200209,12.032211,380,373,51597,1.3,990.57,21.7,3.97
4/12/2024,12:02:18,49.200217,12.032219,380,372,51604,1.5,990.64,21.7,3.97
4/12/2024,12:02:19,49.200255,12.032181,380,373,51604,2.2,990.58,21.7,3.97
4/12/2024,12:02:20,49.200262,12.032181,380,373,51604,2,990.56,21.7,3.98
4/12/2024,12:02:21,49.200267,12.032183,380,373,51604,1.8,990.52,21.7,3.97
4/12/2024,12:02:22,49.200243,12.032203,380,373,51604,0.3,990.56,21.7,3.97
4/12/2024,12:02:23,49.200243,12.032203,380,373,51607,2.4,990.51,21.7,3.98
4/12/2024,12:02:24,49.200258,12.032193,380,373,51607,2.6,990.53,21.7,3.97
4/12/2024,12:02:25,49.200277,12.032146,380,373,51607,1.5,990.57,21.8,3.97
4/12/2024,12:02:26,49.200288,12.032131,380,373,51607,0.1,990.56,21.8,3.98
4/12/2024,12:02:27,49.20028,12.032129,380,373,51607,0.9,990.53,21.8,3.98
4/12/2024,12:02:28,49.200277,12.032128,380,373,51613,0.7,990.54,21.8,3.98
4/12/2024,12:02:29,49.200258,12.032135,380,373,51613,1.9,990.55,21.8,3.97
4/12/2024,12:02:30,49.200263,12.032144,380,373,51613,1.9,990.56,21.8,3.97
4/12/2024,12:02:31,49.200268,12.032156,380,373,51613,2.9,990.53,21.8,3.97
4/12/2024,12:02:32,49.200264,12.032167,380,373,51613,2.8,990.53,21.8,3.98
4/12/2024,12:02:33,49.200279,12.032146,380,373,51613,1,990.6,21.8,3.98
4/12/2024,12:02:34,49.200274,12.032147,380,374,51613,1.2,990.41,21.8,3.97
4/12/2024,12:02:35,49.200274,12.032147,380,373,51613,1.1,990.5,21.8,3.97
4/12/2024,12:02:36,49.200253,12.032157,380,374,51613,2.7,990.49,21.8,3.98
4/12/2024,12:02:37,49.200271,12.032147,380,374,51613,1.6,990.46,21.9,3.98
4/12/2024,12:02:38,49.200271,12.032147,380,373,51613,1.1,990.54,21.9,3.97
4/12/2024,12:02:39,49.200269,12.03214,380,373,51613,1.9,990.6,21.9,3.97
4/12/2024,12:02:40,49.200279,12.032126,380,373,51613,0.9,990.54,21.9,3.97
4/12/2024,12:02:41,49.200279,12.03213,380,373,51613,1.4,990.6,21.9,3.98
4/12/2024,12:02:42,49.200276,12.032132,380,372,51613,1,990.68,21.9,3.98
4/12/2024,12:02:43,49.200276,12.032137,380,373,51613,0.7,990.57,21.9,3.97
4/12/2024,12:02:44,49.200289,12.032134,380,372,51613,1.1,990.61,21.9,3.97
4/12/2024,12:02:45,49.2003,12.032128,380,372,51613,1.3,990.62,21.9,3.98
4/12/2024,12:02:46,49.200313,12.032119,380,373,51613,2.2,990.57,21.9,3.97
4/12/2024,12:02:47,49.200336,12.032109,380,373,51613,3.6,990.52,21.9,3.97
4/12/2024,12:02:48,49.200349,12.032105,380,373,51621,3.7,990.56,21.9,3.97
4/12/2024,12:02:49,49.200351,12.032108,380,372,51621,3.1,990.63,22,3.97
4/12/2024,12:02:50,49.200347,12.032116,380,373,51621,2.5,990.53,22,3.98
4/12/2024,12:02:51,49.200336,12.032125,380,373,51621,1.4,990.54,22,3.97
4/12/2024,12:02:52,49.200331,12.032132,380,373,51621,0.9,990.59,22,3.97
4/12/2024,12:02:53,49.200328,12.032133,380,373,51624,0.6,990.5,22,3.98
4/12/2024,12:02:54,49.200308,12.032147,380,373,51624,0.9,990.54,22,3.97
4/12/2024,12:02:55,49.200326,12.032141,381,373,51624,0.6,990.58,22,3.97
4/12/2024,12:02:56,49.200344,12.032125,381,373,51624,1.8,990.53,22,3.97
4/12/2024,12:02:57,49.200355,12.03212,381,373,51624,2.4,990.59,22,3.97
4/12/2024,12:02:58,49.200355,12.032115,381,373,51627,2.5,990.53,22,3.97
4/12/2024,12:02:59,49.20033,12.032131,381,373,51627,1.2,990.55,22,3.97
4/12/2024,12:03:00,49.200318,12.032139,381,373,51627,0.3,990.55,22,3.97
4/12/2024,12:03:01,49.200315,12.03214,381,374,51627,0.4,990.48,22.1,3.97
4/12/2024,12:03:02,49.200309,12.032147,381,372,51627,0.5,990.63,22.1,3.97
4/12/2024,12:03:03,49.200302,12.032153,381,373,51633,0.2,990.56,22.1,3.97
4/12/2024,12:03:04,49.200282,12.032168,381,373,51633,0.9,990.58,22.1,3.97
4/12/2024,12:03:05,49.200265,12.032178,382,373,51633,1.9,990.56,22.1,3.97
4/12/2024,12:03:06,49.200251,12.03219,381,373,51633,2.5,990.56,22.1,3.98
4/12/2024,12:03:07,49.200236,12.032194,381,373,51633,3.2,990.6,22.1,3.98
4/12/2024,12:03:08,49.200226,12.032199,381,373,51642,3.1,990.54,22.1,3.97
4/12/2024,12:03:09,49.200213,12.032205,381,373,51642,3.3,990.56,22.1,3.97
4/12/2024,12:03:10,49.200216,12.032206,381,373,51642,2.6,990.55,22.1,3.97
4/12/2024,12:03:11,49.200198,12.032219,382,372,51642,3.4,990.63,22.2,3.98
4/12/2024,12:03:12,49.200174,12.032235,382,372,51642,4.2,990.68,22.2,3.97
4/12/2024,12:03:13,49.200161,12.03224,382,373,51649,4.3,990.52,22.2,3.97
4/12/2024,12:03:14,49.200158,12.032234,381,373,51649,4,990.6,22.2,3.97
4/12/2024,12:03:15,49.200153,12.032232,381,373,51649,3.9,990.59,22.2,3.97
4/12/2024,12:03:16,49.200181,12.032221,382,373,51649,1,990.54,22.2,3.97
4/12/2024,12:03:17,49.200193,12.032213,382,373,51649,0.3,990.56,22.2,3.97
4/12/2024,12:03:18,49.200193,12.032215,382,373,51652,0.5,990.54,22.2,3.97
4/12/2024,12:03:19,49.200191,12.032217,383,373,51652,0.7,990.58,22.2,3.97
4/12/2024,12:03:20,49.200195,12.032212,383,373,51652,0.7,990.56,22.2,3.98
4/12/2024,12:03:21,49.200198,12.03221,383,373,51652,0.6,990.52,22.2,3.97
4/12/2024,12:03:22,49.20019,12.032216,383,374,51652,1.1,990.48,22.2,3.98
4/12/2024,12:03:23,49.200196,12.032209,383,374,51652,0.9,990.45,22.2,3.97
4/12/2024,12:03:24,49.200201,12.032206,383,373,51652,0.7,990.53,22.2,3.97
4/12/2024,12:03:25,49.200209,12.032201,384,373,51652,0.3,990.55,22.3,3.97
4/12/2024,12:03:26,49.200229,12.032188,384,373,51652,0.9,990.5,22.2,3.97
4/12/2024,12:03:27,49.200229,12.032188,384,373,51652,0.3,990.56,22.3,3.97
4/12/2024,12:03:28,49.200237,12.032182,385,373,51656,0.6,990.54,22.3,3.97
4/12/2024,12:03:29,49.20024,12.03218,385,373,51656,0.5,990.56,22.3,3.97
4/12/2024,12:03:30,49.200248,12.032175,385,373,51656,0.8,990.59,22.3,3.97
4/12/2024,12:03:31,49.200239,12.032182,385,373,51656,0.2,990.5,22.3,3.97
4/12/2024,12:03:32,49.200234,12.032182,385,373,51656,0.4,990.49,22.3,3.97
4/12/2024,12:03:33,49.200224,12.032191,385,373,51656,1.1,990.51,22.3,3.98
4/12/2024,12:03:34,49.200222,12.032193,385,374,51656,1.5,990.48,22.3,3.97
4/12/2024,12:03:35,49.200219,12.032193,385,373,51656,1.5,990.52,22.3,3.97
4/12/2024,12:03:36,49.200235,12.032185,385,373,51656,0.1,990.49,22.3,3.97
4/12/2024,12:03:37,49.200233,12.032194,385,374,51656,0.7,990.48,22.3,3.97
4/12/2024,12:03:38,49.200238,12.032198,385,374,51656,1.3,990.48,22.3,3.97
4/12/2024,12:03:39,49.20023,12.032199,385,373,51656,0.2,990.55,22.4,3.97
4/12/2024,12:03:40,49.200216,12.032182,384,373,51656,3.9,990.51,22.4,3.97
4/12/2024,12:03:41,49.200223,12.032168,384,374,51656,3.5,990.44,22.3,3.98
4/12/2024,12:03:42,49.200219,12.032155,384,373,51656,4.2,990.5,22.4,3.97
4/12/2024,12:03:43,49.200215,12.032139,383,374,51660,4.7,990.46,22.4,3.97
4/12/2024,12:03:44,49.200217,12.032118,383,374,51660,5.3,990.37,22.4,3.97
4/12/2024,12:03:45,49.200215,12.032106,383,374,51660,3.3,990.48,22.4,3.97
4/12/2024,12:03:46,49.20021,12.032088,383,374,51660,5.6,990.45,22.4,3.97
4/12/2024,12:03:47,49.200192,12.032079,384,374,51660,4.9,990.47,22.4,3.97
4/12/2024,12:03:48,49.200181,12.032069,384,374,51666,4.6,990.44,22.4,3.97
4/12/2024,12:03:49,49.200153,12.032067,384,375,51666,6.2,990.36,22.4,3.97
4/12/2024,12:03:50,49.200119,12.032087,384,374,51666,7.8,990.39,22.4,3.98
4/12/2024,12:03:51,49.200118,12.032087,384,375,51666,5,990.35,22.4,3.97
4/12/2024,12:03:52,49.200104,12.032092,384,375,51666,5.2,990.32,22.4,3.97
4/12/2024,12:03:53,49.20009,12.032104,383,374,51676,5.6,990.42,22.4,3.97
4/12/2024,12:03:54,49.200063,12.032123,384,375,51676,7.8,990.31,22.4,3.97
4/12/2024,12:03:55,49.20004,12.032129,384,375,51676,8,990.3,22.4,3.97
4/12/2024,12:03:56,49.200027,12.032138,385,375,51676,6.6,990.26,22.4,3.97
4/12/2024,12:03:57,49.20001,12.032148,385,376,51676,7,990.22,22.4,3.97
4/12/2024,12:05:09,49.199225,12.026116,366,367,51676,34.1,991.62,22.9,3.97
4/12/2024,12:05:12,49.199083,12.025648,366,367,51676,33.8,991.56,22.9,3.98
4/12/2024,12:05:13,49.199046,12.025532,366,366,51676,33.7,991.65,22.9,3.97
4/12/2024,12:05:14,49.199007,12.025417,366,367,51676,33.7,991.55,22.9,3.97
4/12/2024,12:05:15,49.198971,12.025303,365,366,51676,33.5,991.64,22.9,3.97
4/12/2024,12:05:16,49.198933,12.02519,366,366,51676,33.6,991.68,22.9,3.97
4/12/2024,12:05:17,49.198897,12.025076,366,367,51676,33.4,991.59,22.9,3.97
4/12/2024,12:05:18,49.198859,12.024964,366,366,51676,32.8,991.65,22.9,3.98
4/12/2024,12:05:19,49.198819,12.024853,366,366,51676,32.9,991.66,22.9,3.97
4/12/2024,12:05:20,49.198782,12.024743,366,367,51721,32.4,991.54,22.9,3.97
4/12/2024,12:05:21,49.198746,12.024636,366,367,51721,31.7,991.63,22.9,3.97
4/12/2024,12:05:22,49.19871,12.02453,366,366,51721,31.6,991.71,22.9,3.97
4/12/2024,12:05:23,49.198675,12.024422,366,367,51721,31.5,991.61,22.9,3.97
4/12/2024,12:05:24,49.198637,12.024316,365,367,51721,31.2,991.6,22.9,3.97
4/12/2024,12:05:25,49.198602,12.024212,365,366,51764,30.4,991.67,22.9,3.97
4/12/2024,12:05:26,49.198565,12.024112,365,366,51764,29.9,991.68,23,3.97
4/12/2024,12:05:27,49.198531,12.024012,365,367,51764,29.6,991.61,23,3.97
4/12/2024,12:05:28,49.1985,12.023915,365,365,51764,28.6,991.8,23,3.97
4/12/2024,12:05:29,49.19847,12.023817,365,366,51764,27.9,991.65,23,3.97
4/12/2024,12:05:30,49.19844,12.023723,365,366,51803,27.3,991.64,23,3.97
4/12/2024,12:05:31,49.198415,12.023628,366,366,51803,27,991.7,23,3.97
4/12/2024,12:05:32,49.198387,12.023539,365,365,51803,25.4,991.83,23,3.97
4/12/2024,12:05:33,49.19836,12.02345,365,366,51803,25.6,991.73,23,3.97
4/12/2024,12:05:34,49.198328,12.023366,365,365,51803,25.1,991.8,23,3.97
4/12/2024,12:05:35,49.198296,12.023286,365,365,51838,24.8,991.78,23,3.97
4/12/2024,12:05:36,49.198266,12.023205,365,366,51838,23.9,991.7,23,3.97
4/12/2024,12:05:37,49.198236,12.023127,365,365,51838,23.6,991.81,23,3.97
4/12/2024,12:05:38,49.198207,12.02305,365,365,51838,23,991.82,23,3.97
4/12/2024,12:05:39,49.198176,12.022976,364,366,51838,23,991.75,23,3.97
4/12/2024,12:05:40,49.198147,12.022901,365,365,51870,22.3,991.78,23,3.97
4/12/2024,12:05:41,49.198126,12.022826,365,366,51870,21.7,991.73,23,3.97
4/12/2024,12:05:42,49.198122,12.022743,365,364,51870,21.4,991.88,23,3.97
4/12/2024,12:05:43,49.198133,12.022665,365,365,51870,20.9,991.84,23,3.97
4/12/2024,12:05:44,49.198162,12.022596,365,365,51870,21.6,991.81,23,3.97
4/12/2024,12:05:45,49.198203,12.02254,365,366,51896,22.3,991.73,23,3.97
4/12/2024,12:05:46,49.19825,12.022497,365,365,51896,22,991.77,23,3.97
4/12/2024,12:05:47,49.1983,12.02246,366,366,51896,22.9,991.75,23,3.97
4/12/2024,12:05:48,49.198353,12.022425,367,365,51896,23.8,991.85,23,3.97
4/12/2024,12:05:49,49.198392,12.022369,367,365,51896,21.6,991.87,23,3.97
4/12/2024,12:05:50,49.198409,12.022296,366,363,51924,20.4,992.03,23,3.97
4/12/2024,12:05:51,49.198392,12.022225,366,363,51924,20.6,992.04,23.1,3.97
4/12/2024,12:05:52,49.198357,12.022171,366,365,51924,20.3,991.83,23.1,3.97
4/12/2024,12:05:53,49.198314,12.022134,365,364,51924,19.5,991.93,23,3.97
4/12/2024,12:05:54,49.198265,12.022115,365,364,51924,20.2,991.98,23.1,3.97
4/12/2024,12:05:55,49.198215,12.022105,364,363,51949,20.3,992.07,23.1,3.97
4/12/2024,12:05:56,49.198168,12.022088,363,363,51949,19.2,991.99,23.1,3.97
4/12/2024,12:05:57,49.198125,12.022063,363,363,51949,18.8,992.01,23.1,3.97
4/12/2024,12:05:58,49.198085,12.022035,363,364,51949,17.5,991.92,23.1,3.97
4/12/2024,12:05:59,49.19805,12.022007,362,363,51949,15.3,992.02,23.1,3.97
4/12/2024,12:06:00,49.198013,12.021983,362,363,51973,15.5,992,23.1,3.97
4/12/2024,12:06:01,49.197973,12.021971,362,365,51973,14.5,991.86,23.1,3.97
4/12/2024,12:06:02,49.19793,12.021961,364,364,51973,13.6,991.95,23.1,3.97
4/12/2024,12:06:03,49.197896,12.021944,364,364,51973,12.3,991.9,23.1,3.97
4/12/2024,12:06:04,49.19787,12.02192,364,364,51973,12,991.89,23.1,3.97
4/12/2024,12:06:05,49.197845,12.021896,364,365,51992,12.3,991.81,23.1,3.97
4/12/2024,12:06:06,49.19782,12.021874,364,364,51992,12.7,991.89,23.1,3.97
4/12/2024,12:06:07,49.197792,12.021848,364,365,51992,12.7,991.82,23.1,3.97
4/12/2024,12:06:08,49.197766,12.021817,364,365,51992,13.3,991.87,23.1,3.97
4/12/2024,12:06:09,49.197741,12.021783,364,365,51992,13.6,991.8,23.1,3.97
4/12/2024,12:06:10,49.197718,12.021747,365,366,52009,13.5,991.75,23.1,3.97
4/12/2024,12:06:11,49.197695,12.021709,365,365,52009,14.3,991.81,23.1,3.97
4/12/2024,12:06:12,49.19767,12.021667,365,365,52009,15.3,991.87,23.2,3.97
4/12/2024,12:06:13,49.197646,12.021622,366,365,52009,15,991.82,23.2,3.97
4/12/2024,12:06:14,49.197622,12.021578,367,366,52009,15.9,991.74,23.2,3.97
4/12/2024,12:06:15,49.197597,12.02153,367,366,52029,15.5,991.72,23.2,3.97
4/12/2024,12:06:16,49.197562,12.021492,369,365,52029,15.1,991.78,23.2,3.97
4/12/2024,12:06:17,49.197535,12.021449,370,366,52029,15.2,991.68,23.2,3.97
4/12/2024,12:06:18,49.197513,12.021405,369,365,52029,14.9,991.81,23.2,3.97
4/12/2024,12:06:19,49.19749,12.021361,370,366,52029,15,991.71,23.2,3.97
4/12/2024,12:06:20,49.197466,12.021316,370,366,52050,14.8,991.73,23.2,3.97
4/12/2024,12:06:21,49.19744,12.021273,369,366,52050,15.2,991.69,23.2,3.97
4/12/2024,12:06:22,49.197415,12.02123,369,366,52050,15,991.66,23.2,3.97
