,Date,Days Feeling
0,2019-01-01,-0.9995226860046387
1,2019-01-02,-0.9997683167457581
2,2019-01-03,-0.9600370526313782
3,2019-01-04,-0.9988054037094116
4,2019-01-05,0.9902485013008118
5,2019-01-06,-0.9546128511428833
6,2019-01-07,-0.9667247533798218
7,2019-01-08,0.8406999111175537
8,2019-01-09,-0.9752052426338196
9,2019-01-10,-0.9941492080688477
10,2019-01-11,-0.9738150238990784
11,2019-01-12,-0.9941437840461731
12,2019-01-13,-0.998954176902771
13,2019-01-14,-0.9992289543151855
14,2019-01-15,0.9986907839775085
15,2019-01-16,-0.9997076392173767
16,2019-01-17,-0.9993298053741455
17,2019-01-18,0.8331670165061951
18,2019-01-19,0.9907045960426331
19,2019-01-20,0.9971156120300293
20,2019-01-21,-0.9996073842048645
21,2019-01-22,-0.9975640773773193
22,2019-01-23,0.9985563158988953
23,2019-01-24,0.9745479822158813
24,2019-01-25,-0.9965502023696899
25,2019-01-26,0.6101794242858887
26,2019-01-27,-0.8116621375083923
27,2019-01-28,-0.9993656277656555
28,2019-01-29,-0.9971603155136108
29,2019-01-30,-0.964887797832489
30,2019-01-31,-0.999433696269989
31,2019-02-01,-0.971123993396759
32,2019-02-02,-0.9972800016403198
33,2019-02-03,-0.9979077577590942
34,2019-02-04,-0.9950239658355713
35,2019-02-05,-0.5695021152496338
36,2019-02-06,-0.6188297867774963
37,2019-02-07,-0.9875277876853943
38,2019-02-08,-0.8114510178565979
39,2019-02-09,-0.9660321474075317
40,2019-02-10,-0.5163344144821167
41,2019-02-11,-0.9332273602485657
42,2019-02-12,0.9518222808837891
43,2019-02-13,-0.9979088306427002
44,2019-02-14,-0.9994196891784668
45,2019-02-15,0.9983312487602234
46,2019-02-16,0.9979345798492432
47,2019-02-17,-0.9993129968643188
48,2019-02-18,-0.9992966651916504
49,2019-02-19,-0.997962236404419
50,2019-02-20,0.7064312100410461
51,2019-02-21,-0.9988046884536743
52,2019-02-22,0.9989217519760132
53,2019-02-23,-0.9981738328933716
54,2019-02-24,-0.9909441471099854
55,2019-02-25,-0.9942434430122375
56,2019-02-26,-0.9996511936187744
57,2019-02-27,0.6816409826278687
58,2019-02-28,0.8519855737686157
59,2019-03-01,-0.9797179698944092
60,2019-03-02,-0.9786959886550903
61,2019-03-03,-0.9993500113487244
62,2019-03-04,0.9975213408470154
63,2019-03-05,-0.9911508560180664
64,2019-03-06,0.9921040534973145
65,2019-03-07,-0.9965290427207947
66,2019-03-08,-0.8305665254592896
67,2019-03-09,-0.9931783676147461
68,2019-03-10,-0.9985778331756592
69,2019-03-11,-0.9967482089996338
70,2019-03-12,0.9340253472328186
71,2019-03-13,-0.9995416402816772
72,2019-03-14,-0.9940515160560608
73,2019-03-15,-0.9943243265151978
74,2019-03-16,-0.9915274977684021
75,2019-03-17,-0.9856410026550293
76,2019-03-18,-0.9926120638847351
77,2019-03-19,0.9996793270111084
78,2019-03-20,-0.9567877650260925
79,2019-03-21,-0.9994348883628845
80,2019-03-22,-0.9942100048065186
81,2019-03-23,0.7505607604980469
82,2019-03-24,-0.9483833312988281
83,2019-03-25,-0.9995692372322083
84,2019-03-26,-0.9992417097091675
85,2019-03-27,-0.9766926169395447
86,2019-03-28,-0.9953302145004272
87,2019-03-29,-0.5859193801879883
88,2019-03-30,-0.5775269865989685
89,2019-03-31,-0.9845709800720215
90,2019-04-01,-0.9993458390235901
91,2019-04-02,0.9960340857505798
92,2019-04-03,-0.900915801525116
93,2019-04-04,-0.9990243911743164
94,2019-04-05,-0.987517774105072
95,2019-04-06,-0.9924494028091431
96,2019-04-07,-0.9990761280059814
97,2019-04-08,0.6910637021064758
98,2019-04-09,-0.8969738483428955
99,2019-04-10,-0.9251276850700378
100,2019-04-11,-0.9990901947021484
101,2019-04-12,0.9915233850479126
102,2019-04-13,0.5993409156799316
103,2019-04-14,-0.9935958981513977
104,2019-04-15,0.9988952279090881
105,2019-04-16,-0.9378148913383484
106,2019-04-17,-0.9989956021308899
107,2019-04-18,-0.9991858601570129
108,2019-04-19,-0.998960018157959
109,2019-04-20,-0.9845154285430908
110,2019-04-21,0.9998164772987366
111,2019-04-22,-0.9910963773727417
112,2019-04-23,-0.9936554431915283
113,2019-04-24,-0.9873573780059814
114,2019-04-25,0.8017386198043823
115,2019-04-26,-0.9997633099555969
116,2019-04-27,-0.9983059167861938
117,2019-04-28,-0.9979832172393799
118,2019-04-29,-0.9964489936828613
119,2019-04-30,-0.9831286072731018
120,2019-05-01,-0.8657034039497375
121,2019-05-02,-0.9693201184272766
122,2019-05-03,0.8175451755523682
123,2019-05-04,-0.9877057671546936
124,2019-05-05,-0.6604244709014893
125,2019-05-06,0.9804439544677734
126,2019-05-07,-0.9873192310333252
127,2019-05-08,-0.9976153373718262
128,2019-05-09,-0.9857558608055115
129,2019-05-10,0.8895182609558105
130,2019-05-11,-0.9854010939598083
131,2019-05-12,0.9635405540466309
132,2019-05-13,-0.9952862858772278
133,2019-05-14,0.9998084902763367
134,2019-05-15,0.9274860620498657
135,2019-05-16,-0.9958058595657349
136,2019-05-17,-0.9991647005081177
137,2019-05-18,-0.982075035572052
138,2019-05-19,0.7791987061500549
139,2019-05-20,0.8490756750106812
140,2019-05-21,-0.9899790287017822
141,2019-05-22,-0.9885955452919006
142,2019-05-23,0.998653769493103
143,2019-05-24,-0.8804787397384644
144,2019-05-25,0.9974055886268616
145,2019-05-26,0.982306182384491
146,2019-05-27,-0.9681166410446167
147,2019-05-28,-0.9978693723678589
148,2019-05-29,-0.9994811415672302
149,2019-05-30,-0.9754229187965393
150,2019-05-31,-0.9993643164634705
151,2019-06-01,-0.9577003121376038
152,2019-06-02,-0.9939139485359192
153,2019-06-03,-0.9932075142860413
154,2019-06-04,0.9723038673400879
155,2019-06-05,0.9857101440429688
156,2019-06-06,-0.9977929592132568
157,2019-06-07,-0.9974517226219177
158,2019-06-08,-0.9344267845153809
159,2019-06-09,0.9983046054840088
160,2019-06-10,-0.9996854066848755
161,2019-06-11,-0.9273493885993958
162,2019-06-12,-0.9979491829872131
163,2019-06-13,-0.9959908127784729
164,2019-06-14,-0.9907263517379761
165,2019-06-15,-0.9994472861289978
166,2019-06-16,-0.7021144032478333
167,2019-06-17,-0.9957971572875977
168,2019-06-18,0.5122847557067871
169,2019-06-19,-0.9859957098960876
170,2019-06-20,-0.9986659288406372
171,2019-06-21,-0.9969884753227234
172,2019-06-22,-0.9979948997497559
173,2019-06-23,0.606255829334259
174,2019-06-24,0.6824285387992859
175,2019-06-25,-0.9540523290634155
176,2019-06-26,-0.9980520009994507
177,2019-06-27,-0.9945651292800903
178,2019-06-28,-0.8698284029960632
179,2019-06-29,0.9436761140823364
180,2019-06-30,-0.9986721277236938
181,2019-07-01,0.9990383386611938
182,2019-07-02,0.5161134004592896
183,2019-07-03,-0.9930028319358826
184,2019-07-04,-0.9995428323745728
185,2019-07-05,0.9774438738822937
186,2019-07-06,-0.9786220192909241
187,2019-07-07,-0.9644622206687927
188,2019-07-08,0.748120903968811
189,2019-07-09,-0.9986151456832886
190,2019-07-10,-0.9930658340454102
191,2019-07-11,-0.9983183145523071
192,2019-07-12,-0.9939844012260437
193,2019-07-13,-0.9903754591941833
194,2019-07-14,-0.9997076392173767
195,2019-07-15,-0.9990863800048828
196,2019-07-16,-0.9988852143287659
197,2019-07-17,-0.9967809915542603
198,2019-07-18,-0.9945817589759827
199,2019-07-19,-0.679498016834259
200,2019-07-20,-0.99770587682724
201,2019-07-21,-0.9972885847091675
202,2019-07-22,0.9796083569526672
203,2019-07-23,-0.9797614812850952
204,2019-07-24,-0.998112678527832
205,2019-07-25,-0.999771773815155
206,2019-07-26,-0.9621261954307556
207,2019-07-27,-0.9884796738624573
208,2019-07-28,-0.9984379410743713
209,2019-07-29,-0.991890549659729
210,2019-07-30,-0.9915741086006165
211,2019-07-31,0.9382134675979614
212,2019-08-01,0.9975747466087341
213,2019-08-02,-0.9914273023605347
214,2019-08-03,-0.9995185136795044
215,2019-08-04,-0.9987831711769104
216,2019-08-05,-0.502907395362854
217,2019-08-06,-0.9990648627281189
218,2019-08-07,-0.9992917776107788
219,2019-08-08,-0.999671220779419
220,2019-08-09,-0.9981744289398193
221,2019-08-10,-0.9839969873428345
222,2019-08-11,-0.9852044582366943
223,2019-08-12,-0.9946255087852478
224,2019-08-13,0.974928081035614
225,2019-08-14,-0.9920489192008972
226,2019-08-15,-0.9992384910583496
227,2019-08-16,-0.9987841248512268
228,2019-08-17,0.9770784974098206
229,2019-08-18,-0.9912893772125244
230,2019-08-19,-0.9987395405769348
231,2019-08-20,-0.9997757077217102
232,2019-08-21,0.9750705361366272
233,2019-08-22,-0.991723358631134
234,2019-08-23,-0.9923514723777771
235,2019-08-24,-0.9994581341743469
236,2019-08-25,0.9970357418060303
237,2019-08-26,-0.9993410706520081
238,2019-08-27,-0.9996022582054138
239,2019-08-28,-0.9962776303291321
240,2019-08-29,-0.9980289340019226
241,2019-08-30,-0.9884745478630066
242,2019-08-31,-0.9706745147705078
243,2019-09-01,-0.999434769153595
244,2019-09-02,-0.9997054934501648
245,2019-09-03,-0.9992192983627319
246,2019-09-04,-0.9904988408088684
247,2019-09-05,0.9339674711227417
248,2019-09-06,-0.9812644720077515
249,2019-09-07,-0.9241352081298828
250,2019-09-08,0.9717650413513184
251,2019-09-09,-0.9995086193084717
252,2019-09-10,-0.9523350596427917
