"","Date","Open","High","Low","Close","Volume","Adjusted","Ad_return"
"28",2014-10-14,307.933959960938,323.814697265625,307.717224121094,317.118896484375,30449727,317.118896484375,0.0331986472128445
"29",2014-10-15,317.186126708984,318.091735839844,304.151153564453,307.935272216797,19709126,307.935272216797,-0.0289595617586624
"30",2014-10-16,307.736358642578,310.766784667969,291.347137451172,298.801849365234,21080997,298.801849365234,-0.0296602035415165
"31",2014-10-17,298.958068847656,302.169799804688,292.815124511719,300.821502685547,10661362,300.821502685547,0.00675917275814397
"32",2014-10-18,300.992401123047,309.757781982422,297.069061279297,306.844848632812,8949440,306.844848632812,0.0200229900239608
"33",2014-10-19,306.697509765625,308.802215576172,302.937225341797,305.622161865234,4640334,305.622161865234,-0.00398470684134333
"34",2014-10-20,305.375,305.900268554688,296.296417236328,299.214538574219,12832356,299.214538574219,-0.0209658332756677
"35",2014-10-21,298.883148193359,308.417236328125,297.712646484375,304.023773193359,11161816,304.023773193359,0.0160728641130108
"36",2014-10-22,303.742919921875,305.484252929688,301.244384765625,303.107330322266,9209161,303.107330322266,-0.00301437897920864
"37",2014-10-23,302.952301025391,304.650695800781,281.910003662109,283.355987548828,20916199,283.355987548828,-0.0651628673989433
"38",2014-10-24,283.493560791016,287.270355224609,279.204193115234,282.829528808594,12301263,282.829528808594,-0.00185794111777382
"39",2014-10-25,283.039459228516,284.026031494141,270.621154785156,274.089172363281,14307419,274.089172363281,-0.0309032670037349
"40",2014-10-26,274.259674072266,283.520935058594,271.453033447266,279.845367431641,8893491,279.845367431641,0.0210011764373166
"41",2014-10-27,279.902954101562,282.076446533203,275.61376953125,277.900329589844,10260589,277.900329589844,-0.00695040214404119
"42",2014-10-28,278.078247070312,283.273529052734,277.525177001953,280.77099609375,6159912,280.77099609375,0.0103298420269711
"43",2014-10-29,280.355651855469,280.983917236328,265.365966796875,265.688385009766,14403214,265.688385009766,-0.0537185510391831
"44",2014-10-30,265.781829833984,278.21533203125,265.698181152344,273.877685546875,23935517,273.877685546875,0.0308229527489821
"45",2014-10-31,273.642913818359,276.116638183594,268.917602539062,270.138153076172,10017087,270.138153076172,-0.0136540239239866
"46",2014-11-01,270.400817871094,271.901153564453,256.351806640625,260.099792480469,13316193,260.099792480469,-0.0371600993098986
"47",2014-11-02,260.360107421875,262.735534667969,256.00927734375,260.692749023438,6882345,260.692749023438,0.00227972708979873
"48",2014-11-03,260.434356689453,267.608367919922,260.197448730469,262.231994628906,10366264,262.231994628906,0.00590444349232877
"49",2014-11-04,261.917388916016,265.074310302734,259.749908447266,263.319274902344,12473508,263.319274902344,0.00414625330130347
"50",2014-11-05,263.471435546875,275.09130859375,263.450469970703,272.089447021484,15882985,272.089447021484,0.0333062291865767
"51",2014-11-06,272.067016601562,285.201995849609,270.501159667969,282.186157226562,15185814,282.186157226562,0.037108055147324
"52",2014-11-07,282.612701416016,284.966857910156,274.894226074219,274.987976074219,13519274,274.987976074219,-0.0255086260186904
"53",2014-11-08,274.778350830078,278.69580078125,274.778350830078,277.455841064453,6854698,277.455841064453,0.008974446902974
"54",2014-11-09,277.365905761719,291.717620849609,276.465637207031,291.544158935547,19426645,291.544158935547,0.0507767932260652
"55",2014-11-10,290.742401123047,301.784240722656,286.622039794922,295.311065673828,24507123,295.311065673828,0.0129205357844744
"56",2014-11-11,294.452301025391,298.913208007812,292.626708984375,294.792755126953,12698549,294.792755126953,-0.00175513418602291
"57",2014-11-12,295.025238037109,345.404693603516,295.096221923828,340.784454345703,36835787,340.784454345703,0.15601366864984
"58",2014-11-13,343.771026611328,367.290466308594,321.309661865234,337.343627929688,47261867,337.343627929688,-0.0100967822098045
"59",2014-11-14,335.485076904297,336.208526611328,308.893798828125,317.720611572266,23631659,317.720611572266,-0.0581692219232073
"60",2014-11-15,319.183776855469,323.878295898438,296.30859375,300.401733398438,12560898,300.401733398438,-0.0545097722433691
"61",2014-11-16,299.281219482422,312.114868164062,299.178985595703,309.78515625,9508506,309.78515625,0.0312362473591883
"62",2014-11-17,310.158142089844,328.343078613281,303.190124511719,311.221069335938,33353792,311.221069335938,0.00463519008889723
"63",2014-11-18,311.523956298828,314.904113769531,296.419342041016,299.391967773438,25712177,299.391967773438,-0.0380086784861325
"64",2014-11-19,298.35302734375,308.641571044922,298.472106933594,303.521301269531,15099537,303.521301269531,0.013792399064021
"65",2014-11-20,303.323516845703,304.718017578125,284.378295898438,285.313354492188,20118960,285.313354492188,-0.0599890244974103
"66",2014-11-21,285.344451904297,285.253479003906,274.367736816406,283.216003417969,24095980,283.216003417969,-0.00735104418071042
"67",2014-11-22,283.826293945312,294.511627197266,283.240234375,284.888610839844,12328867,284.888610839844,0.00590576592314451
"68",2014-11-23,285.094421386719,299.866577148438,285.094421386719,297.124725341797,12247676,297.124725341797,0.0429505218403832
"69",2014-11-24,296.619506835938,311.236236572266,295.796234130859,303.145660400391,24877423,303.145660400391,0.0202639987354387
"70",2014-11-25,303.133575439453,317.385803222656,300.403961181641,300.783721923828,20388012,300.783721923828,-0.00779143093601564
"71",2014-11-26,301.321441650391,302.958221435547,292.559204101562,294.601715087891,14876599,294.601715087891,-0.0205529966728155
"72",2014-11-27,296.306793212891,299.026153564453,295.571441650391,296.709228515625,7021454,296.709228515625,0.00715377175284138
"73",2014-11-28,296.471618652344,307.376953125,287.892517089844,302.269958496094,18425004,302.269958496094,0.0187413448792542
"74",2014-11-29,302.033081054688,311.226135253906,298.815643310547,301.502319335938,12345913,301.502319335938,-0.0025395813860416
"75",2014-11-30,301.517578125,307.151916503906,299.750274658203,304.018493652344,7394001,304.018493652344,0.00834545592202462
"76",2014-12-01,304.180938720703,308.236511230469,302.739929199219,304.174682617188,9434552,304.174682617188,0.000513748236060874
"77",2014-12-02,304.1787109375,308.836334228516,303.212158203125,307.834838867188,9981513,307.834838867188,0.0120330732936325
"78",2014-12-03,308.163391113281,309.291015625,303.335235595703,304.564300537109,10834159,304.564300537109,-0.0106243281043611
"79",2014-12-04,305.139282226562,307.74951171875,296.867126464844,298.452850341797,11732558,298.452850341797,-0.0200662066582812
"80",2014-12-05,298.322021484375,308.66259765625,295.297912597656,306.759460449219,12357998,306.759460449219,0.027832235805116
"81",2014-12-06,306.680480957031,308.056976318359,301.949523925781,305.075286865234,5705592,305.075286865234,-0.00549020910885056
"82",2014-12-07,305.116821289062,306.326934814453,303.846160888672,305.128936767578,5280770,305.128936767578,0.000175857910009736
"83",2014-12-08,305.023193359375,305.96337890625,293.881744384766,293.900421142578,15347328,293.900421142578,-0.0367992486846731
"84",2014-12-09,293.889068603516,295.056457519531,278.208709716797,284.345672607422,26572616,284.345672607422,-0.0325101559841624
"85",2014-12-10,284.334381103516,284.570770263672,277.558288574219,277.558288574219,13164276,277.558288574219,-0.0238701857881763
"86",2014-12-11,275.935577392578,290.409851074219,271.924072265625,282.825805664062,26169047,282.825805664062,0.01897805724665
"87",2014-12-12,283.089660644531,283.497711181641,281.799896240234,282.938995361328,13635474,282.938995361328,0.000400209934874329
"88",2014-12-13,282.809814453125,282.809814453125,278.160522460938,278.792938232422,9370706,278.792938232422,-0.0146535373238726
"89",2014-12-14,278.272064208984,283.151153564453,277.221496582031,282.140716552734,9961646,282.140716552734,0.0120081173559767
"90",2014-12-15,281.923278808594,282.355529785156,277.211273193359,277.630828857422,13879090,277.630828857422,-0.0159845333577352
"91",2014-12-16,277.89453125,277.977020263672,261.482269287109,261.482269287109,24676127,261.482269287109,-0.0581655849848204
"92",2014-12-17,261.316772460938,266.992340087891,253.950042724609,259.200775146484,30451406,259.200775146484,-0.00872523458988306
"93",2014-12-18,259.208068847656,262.176239013672,247.081939697266,253.414703369141,31879069,253.414703369141,-0.0223227410260398
"94",2014-12-19,253.23811340332,260.537384033203,249.750885009766,259.951721191406,19484011,259.951721191406,0.0257957321945261
"95",2014-12-20,259.768524169922,270.160308837891,258.480407714844,269.858489990234,17057905,269.858489990234,0.0381100334840008
"96",2014-12-21,269.520721435547,269.591064453125,260.818695068359,262.4697265625,12440772,262.4697265625,-0.0273801407100505
"97",2014-12-22,262.653778076172,272.681793212891,261.806518554688,271.570251464844,18259635,271.570251464844,0.0346726650022882
"98",2014-12-23,271.677429199219,276.369964599609,269.502838134766,274.847595214844,13615543,274.847595214844,0.012068125033291
"99",2014-12-24,274.694000244141,274.896118164062,263.407379150391,264.589019775391,12380886,264.589019775391,-0.0373245959508366
"100",2014-12-25,264.385559082031,264.678863525391,259.397674560547,261.33203125,8096699,261.33203125,-0.0123096133322368
"101",2014-12-26,261.449981689453,272.12744140625,259.169189453125,269.342102050781,13478850,269.342102050781,0.0306509338425434
"102",2014-12-27,269.06201171875,270.152770996094,256.780303955078,259.435729980469,12472444,259.435729980469,-0.0367798869723114
"103",2014-12-28,259.6796875,262.856689453125,255.505554199219,260.7158203125,9596154,260.7158203125,0.00493413275082655
"104",2014-12-29,261.095489501953,262.901824951172,257.021636962891,257.278045654297,10123015,257.278045654297,-0.0131859073764014
"105",2014-12-30,257.318359375,259.400939941406,254.460418701172,255.561309814453,10303726,255.561309814453,-0.00667268688036649
"106",2014-12-31,255.706878662109,264.709808349609,256.45751953125,264.709808349609,11526868,264.709808349609,0.0357976664847992
"107",2015-01-01,264.909881591797,264.909881591797,259.871704101562,260.0107421875,6649470,260.0107421875,-0.0177517644374673
"108",2015-01-02,259.8701171875,263.177215576172,259.896392822266,262.548553466797,6551088,262.548553466797,0.00976040935057521
"109",2015-01-03,262.3935546875,262.646881103516,234.254516601562,234.254516601562,27547629,234.254516601562,-0.107766873942471
"110",2015-01-04,234.307861328125,239.378295898438,214.694549560547,221.15771484375,46567135,221.15771484375,-0.0559084279262309
"111",2015-01-05,221.901901245117,232.746047973633,221.623626708984,229.935501098633,36829019,229.935501098633,0.039690165279038
"112",2015-01-06,230.050262451172,242.353988647461,228.944686889648,241.102783203125,19583572,241.102783203125,0.0485670201040502
"113",2015-01-07,241.008422851562,252.517959594727,238.522933959961,248.721481323242,21013013,248.721481323242,0.0315993785675155
"114",2015-01-08,248.550796508789,248.466812133789,239.374771118164,240.309555053711,16947248,240.309555053711,-0.0338206664932129
"115",2015-01-09,239.490280151367,245.831802368164,237.639129638672,245.194183349609,15804289,245.194183349609,0.0203264006493902
"116",2015-01-10,242.572616577148,243.268325805664,231.312057495117,232.012817382812,12887791,232.012817382812,-0.0537588852505618
"117",2015-01-11,231.854110717773,236.100982666016,223.62385559082,223.845642089844,15336030,223.845642089844,-0.0352013969964996
"118",2015-01-12,224.255142211914,229.940032958984,224.802932739258,226.351104736328,15958330,226.351104736328,0.011192814044058
"119",2015-01-13,226.011337280273,226.853546142578,186.724975585938,191.814010620117,61863188,191.814010620117,-0.152581955172883
"120",2015-01-14,190.143524169922,190.111236572266,145.48307800293,151.15251159668,82864045,151.15251159668,-0.211983988510446
"121",2015-01-15,150.128997802734,195.733581542969,150.154495239258,180.371322631836,70288382,180.371322631836,0.193306817905354
"122",2015-01-16,179.706039428711,191.01025390625,173.111785888672,179.90576171875,33216046,179.90576171875,-0.00258112490551621
"123",2015-01-17,179.67839050293,183.047470092773,168.474975585938,172.265930175781,20290222,172.265930175781,-0.0424657413413598
"124",2015-01-18,172.948913574219,189.06803894043,168.155960083008,181.96989440918,26027425,181.96989440918,0.0563313025593422
"125",2015-01-19,182.949203491211,186.689636230469,179.123886108398,185.320846557617,16093065,185.320846557617,0.0184148710934706
"126",2015-01-20,183.635498046875,185.776794433594,176.917037963867,183.051803588867,20834286,183.051803588867,-0.0122438625276005
"127",2015-01-21,183.106384277344,196.149139404297,182.220687866211,195.398727416992,25770410,195.398727416992,0.0674504352650689
"128",2015-01-22,195.764724731445,204.309112548828,195.285903930664,205.698425292969,29562528,205.698425292969,0.052711181961776
"129",2015-01-23,205.796249389648,209.327926635742,198.148696899414,207.797805786133,21969930,207.797805786133,0.0102061087253049
"130",2015-01-24,207.638076782227,221.477661132812,205.248504638672,221.153747558594,22113411,221.153747558594,0.064273738223237
"131",2015-01-25,220.712051391602,228.991836547852,217.642333984375,227.713165283203,30140639,227.713165283203,0.0296599890213096
"132",2015-01-26,228.037155151367,275.301666259766,227.384094238281,243.10871887207,94936439,243.10871887207,0.0676094136661796
"133",2015-01-27,242.836685180664,245.00178527832,222.013290405273,231.769012451172,39056122,231.769012451172,-0.0466445896038211
"134",2015-01-28,231.659927368164,234.729202270508,201.299758911133,207.316314697266,39308872,207.316314697266,-0.105504603464011
"135",2015-01-29,206.81379699707,211.618789672852,195.251235961914,206.028762817383,28421916,206.028762817383,-0.00621056708326584
"136",2015-01-30,205.374984741211,214.154312133789,200.105438232422,200.624664306641,23573631,200.624664306641,-0.0262298255682495
"137",2015-01-31,200.63883972168,206.897033691406,191.661361694336,192.684753417969,20687755,192.684753417969,-0.0395759460388992
"138",2015-02-01,192.155776977539,204.715347290039,187.856628417969,200.735824584961,25761475,200.735824584961,0.0417836441346655
"139",2015-02-02,200.310424804688,213.539367675781,196.93879699707,210.115539550781,26999559,210.115539550781,0.0467266616968531
"140",2015-02-03,209.431991577148,216.759490966797,195.491592407227,198.418029785156,35606513,198.418029785156,-0.0556717974816799
"141",2015-02-04,198.630172729492,201.469482421875,192.909622192383,200.471008300781,23501502,200.471008300781,0.010346733700803
"142",2015-02-05,201.188583374023,209.912322998047,187.926666259766,189.285949707031,19630689,189.285949707031,-0.0557938960279396
"143",2015-02-06,189.122055053711,203.074615478516,189.096633911133,196.348068237305,21585954,196.348068237305,0.037309259040113
"144",2015-02-07,196.672256469727,203.4443359375,196.649291992188,201.196105957031,19084982,201.196105957031,0.0246910385380887
"145",2015-02-08,201.142227172852,202.683746337891,195.297698974609,197.5,15156648,197.5,-0.018370663485011
"146",2015-02-09,197.479675292969,197.545425415039,191.899368286133,194.391952514648,24544114,194.391952514648,-0.0157369492929194
"147",2015-02-10,194.543853759766,196.098495483398,190.037948608398,194.238388061523,18656211,194.238388061523,-0.000789973304648139
"148",2015-02-11,194.143844604492,197.233169555664,192.98583984375,193.814651489258,15210806,193.814651489258,-0.00218152846352604
"149",2015-02-12,193.834991455078,194.825958251953,192.102752685547,194.512771606445,13337602,194.512771606445,0.00360199867153077
"150",2015-02-13,194.692565917969,210.661117553711,194.123519897461,206.823333740234,37551085,206.823333740234,0.06328922276989
"151",2015-02-14,206.912063598633,228.242126464844,206.912063598633,226.05729675293,43690152,226.05729675293,0.0929970650064695
"152",2015-02-15,226.220672607422,233.340057373047,199.477844238281,206.041061401367,49620426,206.041061401367,-0.0885449646575193
"153",2015-02-16,206.041061401367,210.050857543945,200.755615234375,206.356338500977,24844423,206.356338500977,0.00153016635356584
"154",2015-02-17,205.984817504883,215.195693969727,204.880493164062,213.655502319336,23998509,213.655502319336,0.0353716482439177
"155",2015-02-18,213.804595947266,214.180114746094,203.753387451172,207.339889526367,22109844,207.339889526367,-0.0295597947368996
"156",2015-02-19,207.413589477539,213.619720458984,206.279663085938,211.4794921875,16080356,211.4794921875,0.0199652979008962
"157",2015-02-20,211.45133972168,218.518753051758,210.465255737305,214.25471496582,20984971,214.25471496582,0.0131228931449285
"158",2015-02-21,214.230972290039,224.397964477539,213.73176574707,214.918258666992,10796449,214.918258666992,0.00309698529284508
"159",2015-02-22,214.927062988281,216.551239013672,205.276504516602,207.37939453125,17160559,207.37939453125,-0.0350778206677329
"160",2015-02-23,207.395202636719,211.792358398438,205.70051574707,210.811859130859,14472291,210.811859130859,0.0165516183870049
"161",2015-02-24,210.905395507812,211.777008056641,208.706619262695,210.543258666992,12523503,210.543258666992,-0.0012741240695594
"162",2015-02-25,210.679946899414,210.946578979492,207.296249389648,209.003692626953,10118113,209.003692626953,-0.00731235020197973
"163",2015-02-26,208.886642456055,209.214935302734,206.175857543945,211.075790405273,12159093,211.075790405273,0.00991416827270486
"164",2015-02-27,211.084732055664,228.929641723633,211.028213500977,226.753616333008,39319189,226.753616333008,0.0742758129562484
"165",2015-02-28,226.478469848633,227.525466918945,222.868499755859,227.142211914062,12461408,227.142211914062,0.00171373487814197
"166",2015-03-01,227.160095214844,234.420364379883,219.700729370117,233.155914306641,22592921,233.155914306641,0.0264754945454762
"167",2015-03-02,233.294799804688,247.182861328125,231.235336303711,246.6845703125,36210917,246.6845703125,0.0580240739167648
"168",2015-03-03,246.126159667969,255.722961425781,240.223068237305,251.924514770508,45127258,251.924514770508,0.0212414763167792
"169",2015-03-04,252.182067871094,256.497619628906,242.100234985352,246.539688110352,37359393,246.539688110352,-0.0213747624563715
"170",2015-03-05,246.221008300781,255.387603759766,240.414978027344,250.388046264648,37445512,250.388046264648,0.0156094873965054
"171",2015-03-06,249.864013671875,251.775802612305,246.251724243164,251.519866943359,26670571,251.519866943359,0.00452026642483827
"172",2015-03-07,251.124237060547,256.251953125,249.131225585938,254.782791137695,16440007,254.782791137695,0.012972828882224
"173",2015-03-08,254.941452026367,256.255645751953,251.374160766602,253.000747680664,20350332,253.000747680664,-0.00699436350890814
"174",2015-03-09,253.423095703125,269.720764160156,252.622207641602,267.313079833984,54622669,267.313079833984,0.0565703156394828
"175",2015-03-10,267.548461914062,279.032836914062,267.488006591797,272.49462890625,63295788,272.49462890625,0.0193838216801199
"176",2015-03-11,272.275146484375,281.700286865234,272.087646484375,280.981231689453,32199374,280.981231689453,0.0311441103161079
"177",2015-03-12,280.742340087891,280.113159179688,274.927612304688,277.013000488281,30665537,277.013000488281,-0.0141227624966698
"178",2015-03-13,276.790893554688,277.540283203125,271.956726074219,271.956726074219,29948056,271.956726074219,-0.0182528415819835
"179",2015-03-14,271.103698730469,272.914611816406,267.800231933594,268.666625976562,21551944,268.666625976562,-0.0120978809575696
"180",2015-03-15,268.228149414062,273.223022460938,267.819305419922,273.197570800781,11418582,273.197570800781,0.0168645614532488
"181",2015-03-16,272.522186279297,278.146392822266,272.392242431641,274.922424316406,20355818,274.922424316406,0.00631357559501433
"182",2015-03-17,274.92431640625,276.050415039062,268.378631591797,269.471466064453,20289948,269.471466064453,-0.019827259509685
"183",2015-03-18,269.058044433594,269.311950683594,230.677612304688,236.285614013672,52556467,236.285614013672,-0.123151636555255
"184",2015-03-19,235.899337768555,248.536483764648,229.157608032227,244.635299682617,49439340,244.635299682617,0.0353372578512638
"185",2015-03-20,244.661529541016,247.799392700195,242.411361694336,241.912185668945,17057948,241.912185668945,-0.0111313208568214
"186",2015-03-21,241.815170288086,242.325332641602,236.275405883789,240.31884765625,15831885,240.31884765625,-0.00658643138744475
"187",2015-03-22,240.219024658203,249.027893066406,239.91682434082,247.538101196289,17032887,247.538101196289,0.0300403135686029
"188",2015-03-23,247.478042602539,254.400909423828,238.905624389648,243.753982543945,20846112,243.753982543945,-0.0152870149445926
"189",2015-03-24,243.605041503906,244.172836303711,223.790100097656,225.275177001953,36758118,225.275177001953,-0.0758092456547278
"190",2015-03-25,226.996887207031,226.825057983398,216.410461425781,224.591323852539,32719303,224.591323852539,-0.00303563472245383
"191",2015-03-26,224.663375854492,234.082458496094,223.127731323242,228.367172241211,23642378,228.367172241211,0.0168120848299154
"192",2015-03-27,228.398406982422,236.343643188477,225.441757202148,226.902740478516,15867457,226.902740478516,-0.00641261941601889
"193",2015-03-28,226.853134155273,233.494079589844,226.853134155273,232.201705932617,14733995,232.201705932617,0.0233534660838672
"194",2015-03-29,232.1484375,232.514938354492,221.308471679688,223.040802001953,19940636,223.040802001953,-0.0394523541240583
"195",2015-03-30,223.193344116211,230.544815063477,219.966903686523,228.598083496094,21250092,228.598083496094,0.0249159859732389
"196",2015-03-31,228.531585693359,229.943603515625,226.035003662109,227.39665222168,21109870,227.39665222168,-0.00525564893650821
"197",2015-04-01,227.395721435547,229.928482055664,224.126403808594,229.614639282227,21243570,229.614639282227,0.00975382460065699
"198",2015-04-02,229.444702148438,233.793640136719,226.733184814453,232.776702880859,24172049,232.776702880859,0.0137711759516614
"199",2015-04-03,232.840194702148,235.20393371582,231.506439208984,231.707366943359,21088375,231.707366943359,-0.00459382714964951
"200",2015-04-04,231.679122924805,232.560119628906,228.771865844727,231.137939453125,11382562,231.137939453125,-0.00245752863944793
"201",2015-04-05,231.196243286133,236.762023925781,229.539001464844,237.036560058594,17872658,237.036560058594,0.0255199151615912
"202",2015-04-06,237.148452758789,238.453414916992,231.853363037109,233.688842773438,18324522,233.688842773438,-0.0141232107162234
"203",2015-04-07,233.489440917969,233.932327270508,230.513671875,233.992599487305,17067837,233.992599487305,0.00129983404540068
"204",2015-04-08,233.885391235352,233.508422851562,226.460494995117,227.2509765625,27904285,227.2509765625,-0.0288112655681252
"205",2015-04-09,226.999633789062,228.627960205078,222.822036743164,228.503372192383,20295855,228.503372192383,0.0055110681979329
"206",2015-04-10,228.520248413086,228.563125610352,219.615997314453,222.667419433594,27242030,222.667419433594,-0.0255398977389079
"207",2015-04-11,222.614608764648,225.935668945312,220.878143310547,223.120162963867,15435955,223.120162963867,0.00203327245371199
"208",2015-04-12,223.104141235352,224.229385375977,220.236740112305,222.659820556641,11680087,222.659820556641,-0.00206320397543414
"209",2015-04-13,222.468414306641,223.671295166016,210.084228515625,212.455780029297,29497493,212.455780029297,-0.0458279383403528
"210",2015-04-14,212.61848449707,212.441925048828,203.06298828125,205.879745483398,29797088,205.879745483398,-0.0309524859478599
"211",2015-04-15,205.798965454102,209.679611206055,205.690505981445,209.679611206055,21135363,209.679611206055,0.0184567244035312
"212",2015-04-16,209.758316040039,213.449813842773,209.660125732422,212.487686157227,23059775,212.487686157227,0.0133922174646364
"213",2015-04-17,212.489532470703,212.343231201172,205.997772216797,206.276733398438,18907728,206.276733398438,-0.0292297067708356
"214",2015-04-18,206.249877929688,207.603881835938,204.420181274414,206.715408325195,11975012,206.715408325195,0.0021266330891061
"215",2015-04-19,206.807952880859,209.489120483398,205.52033996582,205.996673583984,13901073,205.996673583984,-0.00347692872550776
"216",2015-04-20,206.007766723633,210.872924804688,205.401138305664,209.012756347656,17088211,209.012756347656,0.0146414148888778
"217",2015-04-21,209.00715637207,219.119857788086,208.555084228516,219.119857788086,23263481,219.119857788086,0.0483563855959983
"218",2015-04-22,219.43000793457,221.764541625977,217.835418701172,218.386642456055,22239952,218.386642456055,-0.00334618386226027
"219",2015-04-23,218.271926879883,218.654647827148,217.922622680664,218.70329284668,15756567,218.70329284668,0.00144995310639806
"220",2015-04-24,218.248245239258,218.679428100586,211.413208007812,212.601593017578,19717503,212.601593017578,-0.0278994419776711
"221",2015-04-25,212.571243286133,213.790222167969,208.068588256836,208.117294311523,12830667,208.117294311523,-0.0210924981436236
"222",2015-04-26,208.135696411133,208.626586914062,197.530792236328,201.960418701172,26639393,201.960418701172,-0.0295836808311353
"223",2015-04-27,201.959503173828,214.355926513672,201.388320922852,210.837692260742,35470345,210.837692260742,0.0439555117614678
"224",2015-04-28,210.546203613281,211.049285888672,203.846298217773,205.940551757812,19576183,205.940551757812,-0.0232270636735742
"225",2015-04-29,205.699829101562,206.964447021484,202.988998413086,203.229232788086,17043020,203.229232788086,-0.0131655419322907
"226",2015-04-30,203.125732421875,213.514266967773,202.368225097656,210.655670166016,30168243,210.655670166016,0.0365421710058489
"227",2015-05-01,210.471893310547,212.716751098633,207.231887817383,207.231887817383,16800875,207.231887817383,-0.0162529797841879
"228",2015-05-02,207.465850830078,210.489334106445,207.465850830078,209.777648925781,11193410,209.777648925781,0.0122846012513373
"229",2015-05-03,209.733016967773,217.197967529297,209.021331787109,214.854751586914,16531778,214.854751586914,0.0242023050936617
"230",2015-05-04,214.852951049805,217.300735473633,213.263381958008,214.423614501953,19039562,214.423614501953,-0.00200664440407561
"231",2015-05-05,214.274703979492,214.667495727539,208.737976074219,211.218353271484,21405403,211.218353271484,-0.0149482660196438
"232",2015-05-06,211.332855224609,211.459487915039,202.125915527344,202.665374755859,26095608,202.665374755859,-0.0404935384787876
"233",2015-05-07,202.559539794922,212.198257446289,201.3681640625,211.076126098633,25848808,211.076126098633,0.041500682358323
"234",2015-05-08,210.960510253906,219.320510864258,210.733139038086,217.793167114258,24511476,217.793167114258,0.0318228363376645
"235",2015-05-09,217.709197998047,221.312850952148,214.020721435547,215.979278564453,17674824,215.979278564453,-0.00832849154010917
"236",2015-05-10,215.887298583984,217.97624206543,213.315170288086,214.64582824707,13415900,214.64582824707,-0.00617397338414061
"237",2015-05-11,214.648498535156,218.860321044922,214.84114074707,217.279495239258,18745895,217.279495239258,0.012269826130308
"238",2015-05-12,217.267837524414,217.869567871094,215.412704467773,214.952301025391,17190514,214.952301025391,-0.0107106020809953
"239",2015-05-13,215.207275390625,215.286209106445,207.106353759766,208.353454589844,23957779,208.353454589844,-0.0306991197771239
